ozone,dzone,fare
60,3,9.36882
60,4,5.41016
60,5,6.06994
60,6,5.41016
60,7,4.75039
60,8,4.09061
60,9,4.75039
60,10,3.43083
60,11,2.77106
60,12,2.11128
60,13,1.45151
60,14,1.45151
60,15,2.77106
60,16,2.11128
60,17,4.09061
60,18,4.75039
60,19,4.09061
60,20,5.41016
60,21,7.38949
60,22,7.38949
60,23,6.72971
60,24,4.75039
60,25,5.41016
60,26,8.04926
60,27,7.38949
60,28,6.72971
60,29,7.38949
60,30,2.77106
60,31,8.70904
60,32,10.0286
60,33,8.70904
60,34,8.04926
60,35,7.38949
60,36,6.72971
60,37,6.06994
60,38,5.41016
60,39,4.75039
60,40,5.41016
60,41,4.75039
60,42,6.72971
60,43,6.72971
60,44,8.70904
60,45,7.38949
60,46,6.72971
60,47,6.06994
60,48,7.38949
60,49,10.0286
60,50,9.36882
60,51,10.0286
60,52,10.6884
60,53,10.0286
60,54,13.3275
60,55,14.647
60,56,13.9872
60,57,2.11128
60,58,6.72971
60,59,6.06994
60,60,1.45151
60,61,6.06994
60,62,5.41016
60,63,8.04926
60,64,8.04926
60,65,12.6677
60,66,12.0079
60,67,12.0079
60,68,12.0079
60,69,11.3481
60,70,10.0286
60,71,6.72971
60,72,6.06994
60,73,5.41016
60,74,4.75039
60,75,8.70904
60,76,8.04926
60,77,4.09061
60,78,3.43083
60,79,12.0079
61,1,12.0079
61,2,11.3481
61,3,11.3481
61,4,5.41016
61,5,4.75039
61,6,4.75039
61,7,4.09061
61,8,4.09061
61,9,3.43083
61,10,3.43083
61,11,4.09061
61,12,4.09061
61,13,5.41016
61,14,4.75039
61,15,6.72971
61,16,6.06994
61,17,2.77106
61,18,1.45151
61,19,2.11128
61,20,6.06994
61,21,7.38949
61,22,4.09061
61,23,2.77106
61,24,2.11128
61,25,2.77106
61,26,4.75039
61,27,4.09061
61,28,3.43083
61,29,4.09061
61,30,5.41016
61,31,5.41016
61,32,11.3481
61,33,6.06994
61,34,10.0286
61,35,9.36882
61,36,8.70904
61,37,8.04926
61,38,7.38949
61,39,8.04926
61,40,9.36882
61,41,8.70904
61,42,9.36882
61,43,10.0286
61,44,10.6884
61,45,10.0286
61,46,8.70904
61,47,8.70904
61,48,9.36882
61,49,11.3481
61,50,10.6884
61,51,11.3481
61,52,13.3275
61,53,12.6677
61,54,14.647
61,55,15.9666
61,56,15.3068
61,57,6.06994
61,58,6.06994
61,59,5.41016
61,60,6.06994
61,61,1.45151
61,62,1.45151
61,63,4.75039
61,64,10.6884
61,65,13.9872
61,66,13.3275
61,67,13.9872
61,68,13.3275
61,69,13.3275
61,70,12.6677
61,71,12.0079
61,72,11.3481
61,73,10.6884
61,74,8.70904
61,75,10.0286
61,76,9.36882
61,77,8.04926
61,78,7.38949
61,79,13.9872
62,1,10.0286
62,2,9.36882
62,3,9.36882
62,4,4.75039
62,5,4.09061
62,6,4.09061
62,7,3.43083
62,8,3.43083
62,9,2.77106
62,10,2.77106
62,11,3.43083
62,12,3.43083
62,13,4.75039
62,14,4.09061
62,15,6.06994
62,16,5.41016
62,17,2.11128
62,18,1.45151
62,19,1.45151
62,20,4.75039
62,21,4.09061
62,22,3.43083
62,23,2.11128
62,24,1.45151
62,25,2.11128
62,26,4.09061
62,27,3.43083
62,28,2.77106
62,29,3.43083
62,30,4.75039
62,31,4.75039
62,32,7.38949
62,33,5.41016
62,34,6.06994
62,35,5.41016
62,36,4.75039
62,37,4.75039
62,38,5.41016
62,39,6.06994
62,40,7.38949
62,41,6.72971
62,42,7.38949
62,43,8.04926
62,44,6.72971
62,45,8.04926
62,46,6.72971
62,47,5.41016
62,48,6.06994
62,49,8.04926
62,50,7.38949
62,51,8.04926
62,52,11.3481
62,53,10.6884
62,54,11.3481
62,55,12.6677
62,56,12.0079
62,57,5.41016
62,58,5.41016
62,59,4.75039
62,60,5.41016
62,61,1.45151
62,62,1.45151
62,63,4.09061
62,64,8.70904
62,65,10.6884
62,66,10.0286
62,67,10.6884
62,68,11.3481
62,69,11.3481
62,70,10.6884
62,71,11.3481
62,72,10.6884
62,73,10.0286
62,74,8.04926
62,75,9.36882
62,76,8.70904
62,77,7.38949
62,78,6.72971
62,79,12.0079
63,1,6.06994
63,2,6.72971
63,3,6.72971
63,4,7.38949
63,5,6.72971
63,6,6.72971
63,7,6.06994
63,8,6.06994
63,9,5.41016
63,10,5.41016
63,11,6.06994
63,12,6.06994
63,13,7.38949
63,14,8.04926
63,15,9.36882
63,16,8.70904
63,17,4.75039
63,18,3.43083
63,19,4.09061
63,20,4.75039
63,21,3.43083
63,22,2.77106
63,23,3.43083
63,24,2.77106
63,25,2.11128
63,26,2.11128
63,27,1.45151
63,28,1.45151
63,29,1.45151
63,30,6.72971
63,31,1.45151
63,32,2.11128
63,33,1.45151
63,34,1.45151
63,35,2.11128
63,36,2.77106
63,37,3.43083
63,38,4.09061
63,39,4.75039
63,40,6.72971
63,41,6.06994
63,42,6.06994
63,43,7.38949
63,44,4.75039
63,45,5.41016
63,46,4.09061
63,47,3.43083
63,48,4.09061
63,49,5.41016
63,50,4.75039
63,51,6.06994
63,52,8.04926
63,53,6.72971
63,54,9.36882
63,55,10.6884
63,56,10.0286
63,57,8.04926
63,58,8.04926
63,59,7.38949
63,60,8.04926
63,61,4.75039
63,62,4.09061
63,63,1.45151
63,64,6.06994
63,65,8.70904
63,66,8.04926
63,67,8.70904
63,68,8.70904
63,69,7.38949
63,70,8.04926
63,71,10.0286
63,72,9.36882
63,73,8.70904
63,74,11.3481
63,75,7.38949
63,76,10.0286
63,77,9.36882
63,78,8.70904
63,79,8.04926
64,1,1.45151
64,2,1.45151
64,3,1.45151
64,4,9.36882
64,5,11.3481
64,6,9.36882
64,7,9.36882
64,8,8.04926
64,9,8.70904
64,10,7.38949
64,11,6.72971
64,12,6.06994
64,13,7.38949
64,14,5.41016
64,15,9.36882
64,16,6.06994
64,17,7.38949
64,18,9.36882
64,19,8.70904
64,20,4.75039
64,21,3.43083
64,22,4.09061
64,23,4.75039
64,24,5.41016
64,25,5.41016
64,26,8.04926
64,27,7.38949
64,28,6.06994
64,29,6.72971
64,30,6.06994
64,31,5.41016
64,32,6.06994
64,33,5.41016
64,34,4.75039
64,35,4.09061
64,36,3.43083
64,37,2.77106
64,38,3.43083
64,39,3.43083
64,40,6.06994
64,41,2.11128
64,42,2.77106
64,43,1.45151
64,44,1.45151
64,45,1.45151
64,46,1.45151
64,47,2.77106
64,48,2.11128
64,49,2.11128
64,50,1.45151
64,51,2.77106
64,52,2.77106
64,53,2.11128
64,54,5.41016
64,55,6.72971
64,56,6.06994
64,57,8.70904
64,58,12.6677
64,59,12.0079
64,60,8.04926
64,61,10.6884
64,62,8.70904
64,63,6.06994
64,64,1.45151
64,65,4.75039
64,66,4.09061
64,67,4.09061
64,68,2.77106
64,69,2.77106
64,70,2.77106
64,71,4.75039
64,72,4.09061
64,73,3.43083
64,74,2.77106
64,75,1.45151
64,76,2.11128
64,77,2.77106
64,78,4.75039
64,79,2.77106
65,1,2.77106
65,2,3.43083
65,3,4.09061
65,4,13.9872
65,5,14.647
65,6,13.9872
65,7,13.9872
65,8,12.6677
65,9,13.3275
65,10,12.0079
65,11,11.3481
65,12,10.6884
65,13,12.0079
65,14,10.0286
65,15,13.9872
65,16,10.6884
65,17,12.6677
65,18,12.6677
65,19,12.0079
65,20,9.36882
65,21,7.38949
65,22,8.04926
65,23,8.70904
65,24,9.36882
65,25,8.70904
65,26,11.3481
65,27,10.6884
65,28,9.36882
65,29,10.0286
65,30,10.6884
65,31,8.04926
65,32,8.70904
65,33,8.04926
65,34,7.38949
65,35,6.72971
65,36,6.06994
65,37,6.72971
65,38,8.04926
65,39,8.04926
65,40,6.72971
65,41,6.72971
65,42,6.72971
65,43,6.06994
65,44,4.75039
65,45,5.41016
65,46,6.06994
65,47,5.41016
65,48,4.75039
65,49,3.43083
65,50,3.43083
65,51,2.77106
65,52,1.45151
65,53,2.11128
65,54,1.45151
65,55,2.77106
65,56,1.45151
65,57,13.3275
65,58,15.9666
65,59,15.3068
65,60,12.6677
65,61,13.9872
65,62,10.6884
65,63,8.70904
65,64,4.75039
65,65,1.45151
65,66,1.45151
65,67,1.45151
65,68,2.11128
65,69,2.77106
65,70,4.09061
65,71,5.41016
65,72,4.75039
65,73,4.09061
65,74,4.75039
65,75,5.41016
65,76,6.06994
65,77,6.72971
65,78,7.38949
65,79,1.45151
66,1,2.11128
66,2,2.77106
66,3,4.75039
66,4,13.3275
66,5,13.9872
66,6,13.3275
66,7,13.3275
66,8,12.0079
66,9,12.6677
66,10,11.3481
66,11,10.6884
66,12,10.0286
66,13,11.3481
66,14,9.36882
66,15,13.3275
66,16,10.0286
66,17,12.0079
66,18,12.0079
66,19,11.3481
66,20,8.70904
66,21,6.72971
66,22,7.38949
66,23,8.04926
66,24,8.70904
66,25,8.04926
66,26,10.6884
66,27,10.0286
66,28,8.70904
66,29,9.36882
66,30,10.0286
66,31,7.38949
66,32,8.04926
66,33,7.38949
66,34,6.72971
66,35,6.06994
66,36,5.41016
66,37,6.06994
66,38,7.38949
66,39,7.38949
66,40,6.06994
66,41,6.06994
66,42,6.06994
66,43,5.41016
66,44,4.09061
66,45,4.75039
66,46,5.41016
66,47,4.75039
66,48,4.09061
66,49,2.77106
66,50,2.77106
66,51,2.11128
66,52,1.45151
66,53,1.45151
66,54,1.45151
66,55,3.43083
66,56,2.11128
66,57,12.6677
66,58,15.3068
66,59,14.647
66,60,12.0079
66,61,13.3275
66,62,10.0286
66,63,8.04926
66,64,4.09061
66,65,1.45151
66,66,1.45151
66,67,1.45151
66,68,2.11128
66,69,2.11128
66,70,3.43083
66,71,4.75039
66,72,4.09061
66,73,3.43083
66,74,4.09061
66,75,4.75039
66,76,5.41016
66,77,6.06994
66,78,6.72971
66,79,1.45151
67,1,2.77106
67,2,3.43083
67,3,5.41016
67,4,13.3275
67,5,14.647
67,6,13.3275
67,7,13.3275
67,8,12.0079
67,9,12.6677
67,10,11.3481
67,11,10.6884
67,12,10.0286
67,13,11.3481
67,14,9.36882
67,15,13.3275
67,16,10.0286
67,17,11.3481
67,18,12.6677
67,19,12.0079
67,20,9.36882
67,21,7.38949
67,22,8.04926
67,23,8.70904
67,24,9.36882
67,25,8.70904
67,26,11.3481
67,27,10.6884
67,28,9.36882
67,29,10.0286
67,30,10.0286
67,31,8.04926
67,32,8.70904
67,33,8.04926
67,34,7.38949
67,35,6.72971
67,36,6.06994
67,37,6.72971
67,38,7.38949
67,39,7.38949
67,40,6.06994
67,41,6.06994
67,42,6.06994
67,43,5.41016
67,44,4.09061
67,45,4.75039
67,46,5.41016
67,47,5.41016
67,48,4.75039
67,49,3.43083
67,50,3.43083
67,51,2.77106
67,52,1.45151
67,53,2.11128
67,54,1.45151
67,55,2.77106
67,56,2.11128
67,57,12.6677
67,58,15.9666
67,59,15.3068
67,60,12.0079
67,61,13.9872
67,62,10.6884
67,63,8.70904
67,64,4.09061
67,65,1.45151
67,66,1.45151
67,67,1.45151
67,68,1.45151
67,69,2.11128
67,70,4.09061
67,71,4.75039
67,72,4.09061
67,73,3.43083
67,74,4.09061
67,75,5.41016
67,76,6.06994
67,77,6.72971
67,78,7.38949
67,79,2.11128
68,1,2.77106
68,2,2.11128
68,3,3.43083
68,4,14.647
68,5,15.3068
68,6,14.647
68,7,13.9872
68,8,13.3275
68,9,13.9872
68,10,12.6677
68,11,12.0079
68,12,11.3481
68,13,11.3481
68,14,10.6884
68,15,6.72971
68,16,9.36882
68,17,10.0286
68,18,12.0079
68,19,11.3481
68,20,7.38949
68,21,7.38949
68,22,8.04926
68,23,7.38949
68,24,8.04926
68,25,8.70904
68,26,11.3481
68,27,10.6884
68,28,9.36882
68,29,10.0286
68,30,8.70904
68,31,8.04926
68,32,8.70904
68,33,8.04926
68,34,7.38949
68,35,6.72971
68,36,6.06994
68,37,6.72971
68,38,6.06994
68,39,6.06994
68,40,9.36882
68,41,4.75039
68,42,6.06994
68,43,4.75039
68,44,4.09061
68,45,4.09061
68,46,4.09061
68,47,5.41016
68,48,4.75039
68,49,4.09061
68,50,4.09061
68,51,3.43083
68,52,2.11128
68,53,2.77106
68,54,2.77106
68,55,4.09061
68,56,3.43083
68,57,6.06994
68,58,16.6264
68,59,15.9666
68,60,12.0079
68,61,13.3275
68,62,11.3481
68,63,8.70904
68,64,2.77106
68,65,2.11128
68,66,2.11128
68,67,1.45151
68,68,1.45151
68,69,1.45151
68,70,1.45151
68,71,3.43083
68,72,2.77106
68,73,2.11128
68,74,2.77106
68,75,3.43083
68,76,4.09061
68,77,3.43083
68,78,4.09061
68,79,1.45151
69,1,1.45151
69,2,1.45151
69,3,2.77106
69,4,13.9872
69,5,14.647
69,6,13.9872
69,7,13.3275
69,8,12.6677
69,9,13.3275
69,10,12.0079
69,11,11.3481
69,12,10.6884
69,13,10.6884
69,14,10.0286
69,15,6.06994
69,16,8.70904
69,17,9.36882
69,18,12.0079
69,19,11.3481
69,20,7.38949
69,21,6.06994
69,22,6.72971
69,23,7.38949
69,24,8.04926
69,25,8.04926
69,26,10.6884
69,27,10.0286
69,28,8.70904
69,29,9.36882
69,30,8.04926
69,31,6.72971
69,32,7.38949
69,33,6.72971
69,34,6.06994
69,35,5.41016
69,36,4.75039
69,37,5.41016
69,38,6.06994
69,39,6.06994
69,40,7.38949
69,41,4.75039
69,42,6.06994
69,43,4.75039
69,44,2.77106
69,45,4.09061
69,46,4.09061
69,47,5.41016
69,48,3.43083
69,49,3.43083
69,50,2.77106
69,51,2.77106
69,52,1.45151
69,53,2.77106
69,54,3.43083
69,55,4.75039
69,56,4.09061
69,57,5.41016
69,58,15.9666
69,59,15.3068
69,60,11.3481
69,61,13.3275
69,62,11.3481
69,63,7.38949
69,64,2.77106
69,65,2.77106
69,66,2.11128
69,67,2.11128
69,68,1.45151
69,69,1.45151
69,70,1.45151
69,71,2.77106
69,72,2.11128
69,73,1.45151
69,74,2.11128
69,75,2.77106
69,76,3.43083
69,77,2.77106
69,78,3.43083
69,79,1.45151
70,1,1.45151
70,2,1.45151
70,3,1.45151
70,4,12.6677
70,5,13.3275
70,6,12.6677
70,7,12.0079
70,8,11.3481
70,9,12.0079
70,10,10.6884
70,11,10.0286
70,12,9.36882
70,13,9.36882
70,14,8.70904
70,15,5.41016
70,16,7.38949
70,17,8.04926
70,18,11.3481
70,19,10.6884
70,20,6.72971
70,21,5.41016
70,22,6.06994
70,23,6.72971
70,24,7.38949
70,25,7.38949
70,26,10.0286
70,27,9.36882
70,28,8.04926
70,29,8.70904
70,30,6.72971
70,31,7.38949
70,32,8.04926
70,33,7.38949
70,34,6.72971
70,35,6.06994
70,36,5.41016
70,37,4.75039
70,38,5.41016
70,39,7.38949
70,40,6.06994
70,41,4.75039
70,42,4.75039
70,43,3.43083
70,44,3.43083
70,45,2.77106
70,46,3.43083
70,47,4.75039
70,48,4.09061
70,49,3.43083
70,50,4.09061
70,51,2.77106
70,52,2.77106
70,53,2.77106
70,54,4.75039
70,55,6.72971
70,56,5.41016
70,57,4.75039
70,58,14.647
70,59,13.9872
70,60,10.0286
70,61,12.6677
70,62,10.6884
70,63,8.04926
70,64,2.77106
70,65,4.09061
70,66,3.43083
70,67,4.09061
70,68,1.45151
70,69,1.45151
70,70,1.45151
70,71,2.11128
70,72,1.45151
70,73,1.45151
70,74,1.45151
70,75,1.45151
70,76,2.11128
70,77,2.11128
70,78,2.77106
70,79,2.11128
71,1,3.43083
71,2,3.43083
71,3,3.43083
71,4,10.0286
71,5,10.6884
71,6,10.0286
71,7,9.36882
71,8,8.70904
71,9,9.36882
71,10,8.04926
71,11,7.38949
71,12,6.06994
71,13,6.06994
71,14,6.06994
71,15,5.41016
71,16,4.75039
71,17,8.04926
71,18,10.6884
71,19,8.70904
71,20,9.36882
71,21,10.0286
71,22,11.3481
71,23,10.6884
71,24,11.3481
71,25,9.36882
71,26,12.0079
71,27,11.3481
71,28,10.0286
71,29,10.6884
71,30,7.38949
71,31,9.36882
71,32,10.0286
71,33,9.36882
71,34,8.70904
71,35,8.04926
71,36,7.38949
71,37,9.36882
71,38,8.70904
71,39,8.04926
71,40,6.72971
71,41,6.72971
71,42,6.72971
71,43,5.41016
71,44,5.41016
71,45,4.75039
71,46,5.41016
71,47,6.72971
71,48,6.06994
71,49,6.72971
71,50,6.06994
71,51,6.06994
71,52,4.75039
71,53,4.75039
71,54,6.06994
71,55,7.38949
71,56,6.72971
71,57,4.75039
71,58,12.0079
71,59,11.3481
71,60,6.72971
71,61,12.0079
71,62,11.3481
71,63,10.0286
71,64,4.75039
71,65,5.41016
71,66,4.75039
71,67,4.75039
71,68,3.43083
71,69,2.77106
71,70,2.11128
71,71,1.45151
71,72,1.45151
71,73,1.45151
71,74,2.11128
71,75,2.77106
71,76,2.77106
71,77,2.77106
71,78,3.43083
71,79,3.43083
72,1,2.77106
72,2,2.77106
72,3,2.77106
72,4,9.36882
72,5,10.0286
72,6,9.36882
72,7,8.70904
72,8,8.04926
72,9,8.70904
72,10,7.38949
72,11,6.72971
72,12,5.41016
72,13,5.41016
72,14,5.41016
72,15,4.75039
72,16,4.09061
72,17,7.38949
72,18,10.0286
72,19,8.04926
72,20,8.70904
72,21,9.36882
72,22,10.6884
72,23,10.0286
72,24,10.6884
72,25,8.70904
72,26,11.3481
72,27,10.6884
72,28,9.36882
72,29,10.0286
72,30,6.72971
72,31,8.70904
72,32,9.36882
72,33,8.70904
72,34,8.04926
72,35,7.38949
72,36,6.72971
72,37,8.70904
72,38,8.04926
72,39,7.38949
72,40,6.06994
72,41,6.06994
72,42,6.06994
72,43,4.75039
72,44,4.75039
72,45,4.09061
72,46,4.75039
72,47,6.06994
72,48,5.41016
72,49,6.06994
72,50,5.41016
72,51,5.41016
72,52,4.09061
72,53,4.09061
72,54,5.41016
72,55,6.72971
72,56,6.06994
72,57,4.09061
72,58,11.3481
72,59,10.6884
72,60,6.06994
72,61,11.3481
72,62,10.6884
72,63,9.36882
72,64,4.09061
72,65,4.75039
72,66,4.09061
72,67,4.09061
72,68,2.77106
72,69,2.11128
72,70,1.45151
72,71,1.45151
72,72,1.45151
72,73,1.45151
72,74,1.45151
72,75,2.11128
72,76,2.11128
72,77,2.11128
72,78,2.77106
72,79,2.77106
73,1,2.11128
73,2,2.11128
73,3,2.11128
73,4,8.70904
73,5,9.36882
73,6,8.70904
73,7,8.04926
73,8,7.38949
73,9,8.04926
73,10,6.72971
73,11,6.06994
73,12,5.41016
73,13,4.75039
73,14,4.75039
73,15,4.09061
73,16,3.43083
73,17,6.72971
73,18,9.36882
73,19,7.38949
73,20,8.04926
73,21,8.70904
73,22,10.0286
73,23,9.36882
73,24,10.0286
73,25,8.04926
73,26,10.6884
73,27,10.0286
73,28,8.70904
73,29,9.36882
73,30,6.06994
73,31,8.04926
73,32,8.70904
73,33,8.04926
73,34,7.38949
73,35,6.72971
73,36,6.06994
73,37,8.04926
73,38,7.38949
73,39,6.72971
73,40,5.41016
73,41,5.41016
73,42,5.41016
73,43,4.09061
73,44,4.09061
73,45,3.43083
73,46,4.09061
73,47,5.41016
73,48,4.75039
73,49,5.41016
73,50,4.75039
73,51,4.75039
73,52,3.43083
73,53,3.43083
73,54,4.75039
73,55,6.06994
73,56,5.41016
73,57,3.43083
73,58,10.6884
73,59,10.0286
73,60,5.41016
73,61,10.6884
73,62,10.0286
73,63,8.70904
73,64,3.43083
73,65,4.09061
73,66,3.43083
73,67,3.43083
73,68,2.11128
73,69,1.45151
73,70,1.45151
73,71,1.45151
73,72,1.45151
73,73,1.45151
73,74,1.45151
73,75,1.45151
73,76,1.45151
73,77,1.45151
73,78,2.11128
73,79,2.11128
74,1,2.77106
74,2,2.77106
74,3,2.77106
74,4,8.04926
74,5,8.70904
74,6,8.04926
74,7,7.38949
74,8,6.72971
74,9,7.38949
74,10,6.06994
74,11,5.41016
74,12,4.75039
74,13,4.09061
74,14,4.09061
74,15,3.43083
74,16,2.77106
74,17,6.06994
74,18,8.70904
74,19,6.72971
74,20,8.04926
74,21,8.70904
74,22,10.0286
74,23,9.36882
74,24,10.0286
74,25,10.6884
74,26,13.3275
74,27,12.6677
74,28,12.0079
74,29,11.3481
74,30,4.09061
74,31,10.6884
74,32,12.6677
74,33,12.0079
74,34,11.3481
74,35,9.36882
74,36,10.0286
74,37,8.04926
74,38,7.38949
74,39,6.72971
74,40,5.41016
74,41,5.41016
74,42,5.41016
74,43,4.09061
74,44,4.09061
74,45,3.43083
74,46,7.38949
74,47,8.70904
74,48,4.75039
74,49,6.06994
74,50,5.41016
74,51,5.41016
74,52,4.09061
74,53,4.09061
74,54,5.41016
74,55,6.72971
74,56,6.06994
74,57,2.77106
74,58,10.0286
74,59,9.36882
74,60,4.75039
74,61,8.70904
74,62,8.04926
74,63,11.3481
74,64,2.77106
74,65,4.75039
74,66,4.09061
74,67,4.09061
74,68,2.77106
74,69,2.11128
74,70,1.45151
74,71,2.11128
74,72,1.45151
74,73,1.45151
74,74,1.45151
74,75,2.11128
74,76,2.11128
74,77,1.45151
74,78,1.45151
74,79,2.77106
75,1,2.11128
75,2,2.77106
75,3,1.45151
75,4,11.3481
75,5,12.0079
75,6,11.3481
75,7,10.6884
75,8,10.0286
75,9,10.6884
75,10,9.36882
75,11,8.70904
75,12,8.04926
75,13,8.04926
75,14,7.38949
75,15,4.09061
75,16,6.06994
75,17,6.72971
75,18,8.70904
75,19,7.38949
75,20,7.38949
75,21,4.75039
75,22,5.41016
75,23,8.70904
75,24,9.36882
75,25,6.72971
75,26,9.36882
75,27,8.70904
75,28,7.38949
75,29,8.04926
75,30,5.41016
75,31,6.72971
75,32,7.38949
75,33,6.72971
75,34,6.06994
75,35,5.41016
75,36,4.75039
75,37,4.09061
75,38,6.72971
75,39,6.06994
75,40,4.75039
75,41,4.75039
75,42,4.75039
75,43,2.77106
75,44,2.77106
75,45,2.11128
75,46,2.77106
75,47,4.09061
75,48,3.43083
75,49,4.09061
75,50,3.43083
75,51,3.43083
75,52,4.09061
75,53,4.09061
75,54,6.06994
75,55,7.38949
75,56,6.72971
75,57,3.43083
75,58,13.3275
75,59,12.6677
75,60,8.70904
75,61,10.0286
75,62,9.36882
75,63,7.38949
75,64,1.45151
75,65,5.41016
75,66,4.75039
75,67,5.41016
75,68,3.43083
75,69,2.77106
75,70,1.45151
75,71,2.77106
75,72,2.11128
75,73,1.45151
75,74,2.11128
75,75,1.45151
75,76,1.45151
75,77,1.45151
75,78,1.45151
75,79,3.43083
76,1,2.77106
76,2,3.43083
76,3,1.45151
76,4,10.6884
76,5,11.3481
76,6,10.6884
76,7,10.0286
76,8,9.36882
76,9,10.0286
76,10,8.70904
76,11,8.04926
76,12,7.38949
76,13,7.38949
76,14,6.72971
76,15,6.06994
76,16,5.41016
76,17,6.06994
76,18,8.04926
76,19,6.72971
76,20,6.72971
76,21,7.38949
76,22,8.70904
76,23,8.04926
76,24,8.70904
76,25,9.36882
76,26,12.0079
76,27,11.3481
76,28,10.6884
76,29,10.0286
76,30,4.75039
76,31,9.36882
76,32,11.3481
76,33,10.6884
76,34,10.0286
76,35,8.04926
76,36,8.70904
76,37,6.72971
76,38,6.06994
76,39,5.41016
76,40,4.09061
76,41,4.09061
76,42,4.09061
76,43,3.43083
76,44,3.43083
76,45,2.77106
76,46,6.06994
76,47,7.38949
76,48,4.09061
76,49,4.75039
76,50,4.09061
76,51,4.09061
76,52,4.75039
76,53,4.75039
76,54,6.72971
76,55,8.04926
76,56,7.38949
76,57,5.41016
76,58,12.6677
76,59,12.0079
76,60,8.04926
76,61,9.36882
76,62,8.70904
76,63,10.0286
76,64,2.11128
76,65,6.06994
76,66,5.41016
76,67,6.06994
76,68,4.09061
76,69,3.43083
76,70,2.11128
76,71,2.77106
76,72,2.11128
76,73,1.45151
76,74,2.11128
76,75,1.45151
76,76,1.45151
76,77,1.45151
76,78,2.11128
76,79,4.09061
77,1,3.43083
77,2,4.09061
77,3,2.11128
77,4,7.38949
77,5,8.04926
77,6,7.38949
77,7,6.72971
77,8,6.06994
77,9,6.72971
77,10,5.41016
77,11,4.75039
77,12,4.09061
77,13,3.43083
77,14,3.43083
77,15,2.77106
77,16,2.11128
77,17,5.41016
77,18,8.04926
77,19,6.06994
77,20,6.06994
77,21,6.72971
77,22,8.04926
77,23,7.38949
77,24,8.04926
77,25,8.70904
77,26,11.3481
77,27,10.6884
77,28,10.0286
77,29,9.36882
77,30,4.09061
77,31,8.70904
77,32,10.6884
77,33,10.0286
77,34,9.36882
77,35,7.38949
77,36,8.04926
77,37,6.06994
77,38,5.41016
77,39,4.75039
77,40,3.43083
77,41,3.43083
77,42,3.43083
77,43,4.09061
77,44,4.09061
77,45,4.09061
77,46,5.41016
77,47,6.72971
77,48,4.75039
77,49,5.41016
77,50,4.75039
77,51,4.75039
77,52,5.41016
77,53,5.41016
77,54,7.38949
77,55,8.70904
77,56,8.04926
77,57,2.11128
77,58,9.36882
77,59,8.70904
77,60,4.09061
77,61,8.04926
77,62,7.38949
77,63,9.36882
77,64,2.77106
77,65,6.72971
77,66,6.06994
77,67,6.72971
77,68,3.43083
77,69,2.77106
77,70,2.11128
77,71,2.77106
77,72,2.11128
77,73,1.45151
77,74,1.45151
77,75,1.45151
77,76,1.45151
77,77,1.45151
77,78,1.45151
77,79,4.75039
78,1,6.06994
78,2,4.75039
78,3,2.77106
78,4,6.72971
78,5,7.38949
78,6,6.72971
78,7,6.06994
78,8,5.41016
78,9,6.06994
78,10,4.75039
78,11,4.09061
78,12,3.43083
78,13,2.77106
78,14,2.77106
78,15,2.11128
78,16,1.45151
78,17,4.75039
78,18,7.38949
78,19,5.41016
78,20,5.41016
78,21,6.06994
78,22,7.38949
78,23,6.72971
78,24,7.38949
78,25,8.04926
78,26,10.6884
78,27,10.0286
78,28,9.36882
78,29,8.70904
78,30,3.43083
78,31,8.04926
78,32,10.0286
78,33,9.36882
78,34,8.70904
78,35,6.72971
78,36,7.38949
78,37,5.41016
78,38,4.75039
78,39,4.09061
78,40,2.77106
78,41,2.77106
78,42,2.77106
78,43,3.43083
78,44,5.41016
78,45,3.43083
78,46,4.75039
78,47,6.06994
78,48,4.09061
78,49,6.72971
78,50,6.06994
78,51,6.72971
78,52,6.06994
78,53,6.06994
78,54,8.04926
78,55,9.36882
78,56,8.70904
78,57,1.45151
78,58,8.70904
78,59,8.04926
78,60,3.43083
78,61,7.38949
78,62,6.72971
78,63,8.70904
78,64,4.75039
78,65,7.38949
78,66,6.72971
78,67,7.38949
78,68,4.09061
78,69,3.43083
78,70,2.77106
78,71,3.43083
78,72,2.77106
78,73,2.11128
78,74,1.45151
78,75,1.45151
78,76,2.11128
78,77,1.45151
78,78,1.45151
78,79,5.41016
79,1,2.11128
79,2,2.11128
79,3,3.43083
79,4,14.647
79,5,15.3068
79,6,14.647
79,7,13.9872
79,8,13.3275
79,9,13.9872
79,10,12.6677
79,11,12.0079
79,12,11.3481
79,13,11.3481
79,14,10.6884
79,15,10.0286
79,16,9.36882
79,17,10.0286
79,18,12.6677
79,19,12.0079
79,20,8.04926
79,21,6.72971
79,22,7.38949
79,23,8.04926
79,24,8.70904
79,25,8.04926
79,26,10.6884
79,27,10.0286
79,28,8.70904
79,29,9.36882
79,30,8.70904
79,31,7.38949
79,32,8.04926
79,33,7.38949
79,34,6.72971
79,35,6.06994
79,36,5.41016
79,37,6.06994
79,38,6.72971
79,39,6.72971
79,40,9.36882
79,41,5.41016
79,42,6.06994
79,43,4.75039
79,44,3.43083
79,45,4.09061
79,46,4.75039
79,47,4.75039
79,48,4.09061
79,49,3.43083
79,50,3.43083
79,51,2.77106
79,52,1.45151
79,53,2.11128
79,54,2.11128
79,55,4.75039
79,56,2.77106
